Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
7,31,7,1258.0,WN,OAK,ONT,361.0,1
2,26,7,545.0,OH,BOS,ORF,468.0,0
9,2,5,914.0,XE,ORD,IAH,925.0,0
8,26,5,534.0,UA,SFO,HNL,2398.0,0
1,21,5,1178.0,OH,CVG,AZO,225.0,0
4,15,6,1321.0,UA,SAN,IAD,2253.0,0
7,15,5,1152.0,UA,DEN,MSP,680.0,0
4,24,1,668.0,WN,TPA,FLL,197.0,0
9,26,1,1222.0,MQ,ORD,CID,196.0,1
3,1,2,769.0,FL,MDW,ATL,590.0,0
10,15,6,601.0,AS,JNU,SIT,95.0,0
1,27,4,1260.0,EV,ATL,TOL,549.0,0
7,28,5,928.0,DL,ATL,AUS,813.0,0
4,4,2,1145.0,YV,COS,DEN,72.0,0
3,27,7,560.0,WN,MDW,LAS,1521.0,0
5,21,7,735.0,OH,CAE,CVG,404.0,0
6,26,1,1426.0,UA,LAX,SFO,337.0,1
9,5,1,853.0,DH,PVD,IAD,372.0,0
11,17,4,432.0,DL,BOS,MCO,1121.0,0
1,4,3,988.0,CO,EWR,MCO,938.0,0
7,12,3,1368.0,WN,BWI,TPA,842.0,1
2,3,5,463.0,US,BWI,PHL,90.0,0
9,27,3,650.0,MQ,BWI,BOS,370.0,0
1,22,7,1124.0,MQ,BNA,MIA,806.0,0
9,8,5,475.0,MQ,DFW,LRD,394.0,0
1,14,6,643.0,MQ,DFW,GRB,932.0,0
2,13,7,738.0,OH,ATL,DAY,432.0,0
11,6,7,683.0,AA,DFW,SEA,1660.0,1
6,6,1,937.0,OO,COS,SFO,963.0,0
1,13,4,739.0,UA,ORD,LAX,1745.0,0
10,12,4,731.0,UA,DEN,DSM,589.0,0
11,12,6,68.0,NW,LAS,MSP,1300.0,0
9,2,5,1014.0,DL,CVG,SFO,2036.0,0
6,29,4,739.0,MQ,BOS,DCA,399.0,1
9,30,5,511.0,XE,IAD,EWR,213.0,0
3,10,4,691.0,EV,FAY,ATL,331.0,0
5,11,4,403.0,CO,CLE,EWR,404.0,0
11,26,7,846.0,OO,ORD,LEX,323.0,0
11,11,6,621.0,AA,DFW,ELP,551.0,0
7,23,7,544.0,YV,IAD,ORF,157.0,0
1,21,5,1237.0,EV,ATL,CRP,876.0,0
12,24,7,625.0,XE,RIC,EWR,278.0,0
11,21,1,480.0,WN,LAS,MDW,1521.0,0
3,29,2,915.0,WN,MCI,SEA,1489.0,0
8,28,1,484.0,FL,ATL,DFW,732.0,0
6,16,5,1055.0,WN,LAS,ELP,584.0,1
1,25,3,486.0,NW,IND,DTW,231.0,0
7,9,6,1345.0,B6,SJC,JFK,2569.0,1
12,24,6,716.0,MQ,RDU,AUS,1162.0,0
10,4,2,594.0,UA,ORD,DFW,802.0,0
2,8,3,1285.0,WN,PHX,MCI,1044.0,1
11,13,7,675.0,WN,OAK,SNA,371.0,0
6,26,7,901.0,MQ,DFW,GSP,862.0,0
5,11,3,716.0,XE,IAH,SHV,192.0,0
2,24,4,389.0,DL,SAN,ATL,1891.0,0
8,7,1,363.0,XE,DAY,CLE,162.0,0
12,15,4,1221.0,UA,IAD,LAX,2288.0,1
4,26,3,578.0,UA,BOI,DEN,649.0,0
4,8,6,402.0,AA,JFK,SAN,2446.0,0
4,3,7,1329.0,OO,SMF,SFO,86.0,1
5,27,6,783.0,HA,KOA,OGG,84.0,0
5,24,2,1150.0,WN,BWI,PVD,328.0,1
12,7,4,961.0,NW,DTW,LAS,1750.0,1
4,11,2,797.0,UA,LAX,OGG,2486.0,0
1,17,2,1147.0,EV,GNV,ATL,300.0,1
9,7,3,1036.0,DL,ATL,LEX,303.0,0
8,30,2,753.0,AA,MIA,DCA,920.0,1
12,27,2,1229.0,UA,FLL,DEN,1703.0,0
8,16,3,692.0,WN,PHL,JAX,742.0,1
10,6,5,760.0,FL,MLI,ATL,633.0,1
1,9,7,335.0,OH,CHS,LGA,641.0,0
10,20,5,805.0,DL,ATL,MCO,403.0,1
3,24,4,1207.0,MQ,MIA,PIT,1013.0,0
3,9,4,758.0,WN,MDW,BWI,611.0,1
4,25,2,670.0,F9,SMF,DEN,910.0,1
10,14,6,882.0,XE,BNA,IAH,657.0,0
5,13,6,620.0,YV,PHX,BFL,425.0,0
5,4,4,522.0,NW,DTW,LGA,501.0,0
5,12,5,1031.0,DL,FLL,CVG,932.0,0
2,9,4,976.0,AA,SAN,DFW,1171.0,0
5,15,7,1178.0,NW,DTW,PHX,1671.0,0
2,18,5,1088.0,XE,CVG,IAH,871.0,0
4,19,3,1357.0,UA,LAX,MCO,2217.0,0
2,24,5,1189.0,MQ,ORD,GSP,577.0,0
4,12,3,1033.0,MQ,DBQ,ORD,147.0,0
9,11,7,803.0,UA,ORD,TPA,1012.0,0
4,28,5,1053.0,B6,JFK,FLL,1069.0,0
4,12,3,451.0,MQ,DCA,LGA,214.0,0
9,25,7,810.0,US,LGA,PIT,335.0,0
3,22,2,541.0,XE,CLE,STL,487.0,0
6,2,4,1071.0,US,LGA,PIT,335.0,0
10,10,2,659.0,WN,OAK,LAX,337.0,0
7,3,1,534.0,MQ,FAT,LAX,209.0,0
9,22,4,504.0,XE,HRL,IAH,295.0,0
2,1,2,985.0,OH,JFK,RDU,426.0,0
8,31,3,855.0,XE,PWM,EWR,284.0,1
6,14,3,658.0,DL,LGA,ATL,761.0,0
6,25,6,407.0,AA,SAT,DFW,247.0,0
1,12,4,430.0,WN,LIT,DAL,296.0,0
5,7,6,1008.0,DH,IAD,SAV,515.0,0
9,4,7,808.0,AA,DFW,ORD,802.0,0
8,10,3,743.0,UA,SFO,SEA,679.0,1
11,26,6,1029.0,US,CLT,PIT,366.0,0
2,12,6,1058.0,XE,CLE,RDU,416.0,0
9,28,3,650.0,AA,JFK,LAX,2475.0,0
8,8,1,1158.0,DL,SFO,HNL,2398.0,1
6,23,4,605.0,AA,DFW,SAN,1171.0,0
4,24,1,856.0,EV,ATL,XNA,589.0,0
5,21,7,1425.0,WN,STL,DTW,440.0,1
1,20,4,635.0,OO,IAH,TXK,252.0,0
4,5,2,1315.0,OH,LGA,CAE,617.0,0
4,22,5,330.0,EV,OKC,ATL,761.0,0
2,23,3,647.0,AA,SAT,DFW,247.0,0
3,7,2,889.0,OO,BIL,SLC,387.0,0
5,9,2,833.0,AA,ORD,RSW,1120.0,1
6,3,5,942.0,MQ,GRK,DFW,134.0,1
5,18,3,672.0,UA,OAK,DEN,957.0,0
11,18,5,980.0,WN,SMF,ONT,389.0,0
5,1,7,907.0,EV,ROA,ATL,357.0,0
7,11,1,414.0,AA,ORD,MSP,334.0,0
10,26,4,616.0,CO,MSY,EWR,1167.0,0
1,11,3,1368.0,FL,ATL,EWR,745.0,0
1,26,4,1208.0,OH,CVG,RIC,413.0,0
12,8,4,457.0,XE,CLE,ALB,424.0,0
2,24,4,920.0,MQ,ORD,BUF,473.0,0
7,24,7,691.0,MQ,DAY,ORD,240.0,0
1,2,7,462.0,DL,MHT,ATL,952.0,0
7,15,5,574.0,HP,SJC,LAS,386.0,0
12,5,1,929.0,DL,LGA,BOS,185.0,0
11,22,2,1090.0,OH,JFK,PIT,340.0,1
2,13,7,948.0,DL,ORD,ATL,606.0,0
6,7,2,1235.0,XE,CLE,DAY,162.0,0
5,23,2,1067.0,XE,MGM,IAH,554.0,0
12,24,6,625.0,WN,MHT,PHL,290.0,0
11,21,1,1161.0,NW,MSP,LSE,120.0,0
4,20,3,1418.0,EV,ATL,HSV,151.0,0
4,22,6,638.0,CO,RSW,EWR,1068.0,0
1,7,6,540.0,DL,ATL,MCO,403.0,0
12,12,1,928.0,AS,SEA,PSP,987.0,0
10,28,5,1242.0,DL,CVG,SAT,1024.0,0
10,20,5,513.0,OO,DEN,RAP,301.0,0
9,2,6,580.0,XE,IAH,ELP,667.0,0
1,29,6,1271.0,NW,DTW,PVD,614.0,0
6,25,7,1193.0,NW,CLT,DTW,500.0,0
12,1,4,602.0,AA,LGA,MIA,1097.0,0
1,3,2,596.0,AA,LGA,ORD,733.0,0
6,24,5,516.0,XE,IAD,IAH,1190.0,0
5,28,7,676.0,AA,SJU,LAX,3386.0,0
12,9,5,603.0,DL,ATL,LGA,761.0,1
5,11,3,876.0,CO,IAH,SNA,1347.0,0
9,17,7,620.0,MQ,ORD,BMI,116.0,0
9,15,5,789.0,XE,CLE,LGA,418.0,1
12,13,2,1012.0,MQ,CLE,DFW,1021.0,0
9,17,7,371.0,OO,IPL,LAX,181.0,0
1,28,5,958.0,NW,ABE,DTW,424.0,0
2,14,1,1374.0,US,LAS,CLT,1916.0,0
8,8,1,1084.0,TZ,MDW,DFW,797.0,1
12,6,2,863.0,EV,ATL,MDW,590.0,1
11,6,1,620.0,UA,ORD,SMF,1781.0,0
3,20,1,482.0,FL,ATL,MSP,906.0,0
3,20,1,922.0,WN,ORF,JAX,543.0,0
9,2,6,609.0,AA,LAX,ORD,1745.0,0
3,12,7,845.0,WN,PHX,SNA,338.0,1
4,13,4,805.0,NW,MSP,CLE,622.0,0
5,24,2,785.0,MQ,LAX,FAT,209.0,0
12,1,5,1080.0,OH,JFK,ORD,740.0,1
11,13,7,686.0,AA,ORF,DFW,1213.0,0
9,3,7,826.0,WN,BWI,SDF,495.0,0
12,20,3,1166.0,OO,SFO,MRY,77.0,0
3,11,6,877.0,AA,LAS,STL,1372.0,1
10,4,3,595.0,EV,ATL,DSM,743.0,0
4,18,2,452.0,XE,MCI,CLE,694.0,0
5,13,6,700.0,WN,CRP,HOU,187.0,0
2,9,3,671.0,UA,SFO,LAX,337.0,0
11,13,7,503.0,AA,LGA,ORD,733.0,0
5,28,7,1154.0,AA,SJU,MIA,1045.0,0
3,16,3,1397.0,US,SFO,CLT,2296.0,0
9,12,2,939.0,CO,IAH,LAX,1379.0,0
4,9,7,575.0,WN,PHX,RNO,601.0,0
10,4,2,635.0,MQ,DFW,ICT,328.0,0
11,9,4,658.0,OO,PSP,LAX,110.0,0
1,6,4,867.0,NW,PBI,DTW,1087.0,1
3,30,3,776.0,AA,SAT,DFW,247.0,0
3,31,4,560.0,AA,STT,MIA,1107.0,1
12,1,4,859.0,AA,SFO,JFK,2586.0,1
11,23,4,1135.0,FL,IND,LAX,1814.0,0
5,18,3,953.0,UA,ORD,CMH,296.0,0
8,6,7,1091.0,OO,SPI,ORD,174.0,1
7,23,7,1107.0,US,BNA,CLT,329.0,0
12,8,4,1122.0,WN,AUS,LBB,341.0,1
12,15,5,932.0,US,DCA,SYR,298.0,1
1,25,3,822.0,UA,MSP,ORD,334.0,0
4,15,6,786.0,MQ,ORD,CVG,264.0,0
10,30,7,715.0,MQ,BNA,ORD,409.0,0
1,6,4,1099.0,US,CLT,TPA,508.0,1
9,17,7,475.0,UA,SAN,IAD,2253.0,0
9,9,6,551.0,B6,JFK,PHX,2153.0,0
4,25,1,770.0,UA,LIH,SFO,2447.0,0
6,17,6,1257.0,US,DCA,LAS,2089.0,0
7,18,1,505.0,UA,SAN,ORD,1723.0,0
2,11,5,765.0,MQ,SNA,SJC,342.0,0
6,25,6,402.0,OO,COS,DEN,72.0,0
3,30,4,447.0,UA,HNL,LAX,2556.0,0
4,8,5,1004.0,MQ,BWI,BOS,370.0,0
8,13,6,752.0,XE,EWR,PIT,319.0,0
1,12,4,428.0,AA,DFW,LAS,1055.0,0
7,26,2,875.0,WN,SAT,LAS,1069.0,0
10,13,5,876.0,WN,STL,CMH,410.0,0
9,23,6,421.0,AS,PDX,SAN,933.0,0
10,17,1,934.0,WN,HOU,FLL,957.0,0
12,5,1,1073.0,DL,MCO,CVG,756.0,0
6,14,2,977.0,B6,JFK,MCO,944.0,0
11,6,1,505.0,DL,PIT,ATL,526.0,0
6,6,2,360.0,WN,LAS,RNO,345.0,0
5,25,3,372.0,OO,FAT,DEN,844.0,0
11,21,2,417.0,US,LAS,LAX,236.0,0
8,13,7,573.0,DL,ATL,SJU,1547.0,0
11,5,6,850.0,AA,LAS,ORD,1515.0,0
2,7,2,714.0,US,LGA,DCA,214.0,0
5,26,4,665.0,WN,OAK,SEA,671.0,0
12,28,4,755.0,AS,SJC,PDX,569.0,0
9,21,4,1045.0,WN,ELP,PHX,347.0,0
12,26,2,413.0,WN,RDU,BWI,255.0,0
3,28,1,1052.0,EV,ATL,FAY,331.0,1
1,24,2,1100.0,OO,LAX,SBA,89.0,0
12,10,7,964.0,US,PHX,PIT,1813.0,0
9,9,6,876.0,WN,MHT,MDW,838.0,0
3,28,2,1135.0,OO,SFO,TUS,751.0,1
10,9,1,1033.0,UA,DEN,LAS,629.0,0
9,4,1,1056.0,AA,ORD,BOS,867.0,0
7,13,4,502.0,MQ,ORD,DAY,240.0,0
3,25,5,910.0,DH,BNA,IAD,542.0,0
7,10,7,942.0,US,CLT,DCA,331.0,0
9,14,4,447.0,DL,ATL,JAX,270.0,0
4,10,1,1090.0,WN,AMA,DAL,324.0,0
1,15,7,1230.0,WN,MDW,STL,251.0,1
10,10,2,753.0,EV,ATL,AGS,143.0,1
1,28,5,1265.0,WN,TUS,LAX,451.0,0
6,26,7,480.0,DL,BUR,ATL,1941.0,0
7,4,1,625.0,WN,MCO,PIT,834.0,0
2,17,4,1268.0,B6,JFK,FLL,1069.0,0
1,26,4,1316.0,US,CLT,FLL,631.0,0
11,2,3,725.0,WN,MCO,BWI,787.0,0
4,4,2,413.0,WN,MDW,BNA,395.0,1
3,16,4,515.0,EV,ATL,CRW,363.0,0
11,9,4,900.0,OH,CVG,CHS,497.0,0
4,21,5,480.0,WN,MCO,BHM,478.0,0
1,1,7,898.0,XE,EWR,ORF,284.0,0
8,14,1,1071.0,XE,RDU,CLE,416.0,0
7,9,7,869.0,OO,RNO,SFO,192.0,0
8,14,7,665.0,XE,DTW,EWR,487.0,0
8,22,2,832.0,WN,BNA,RDU,443.0,0
4,12,3,623.0,MQ,ORD,MSN,109.0,0
10,11,3,701.0,OO,DEN,SBA,916.0,0
4,28,4,942.0,WN,MCI,TUL,223.0,0
9,21,3,610.0,HP,PHX,RNO,601.0,0
6,1,4,570.0,WN,JAN,BWI,888.0,0
7,24,1,398.0,YV,CLT,IAD,321.0,0
10,17,1,1049.0,DL,DCA,LGA,214.0,0
2,15,3,833.0,MQ,LGA,BOS,185.0,0
3,31,5,423.0,CO,LAS,IAH,1222.0,0
7,14,4,983.0,UA,LAX,IAD,2288.0,0
3,8,3,505.0,WN,HOU,AUS,148.0,0
8,22,1,656.0,XE,GRK,IAH,166.0,0
11,28,2,1304.0,MQ,ORD,LSE,215.0,1
8,17,4,1022.0,CO,IAH,JFK,1417.0,1
9,21,4,725.0,MQ,LGA,ATL,761.0,0
4,25,1,1197.0,UA,MCO,DEN,1545.0,1
3,14,1,563.0,DH,IAD,EWR,213.0,1
4,13,4,544.0,CO,FLL,IAH,965.0,0
5,13,5,646.0,DL,PDX,CVG,1975.0,0
3,20,1,1152.0,AA,IAH,MIA,964.0,0
9,25,1,673.0,US,CLT,BOS,728.0,0
1,16,1,869.0,NW,MSP,SLC,991.0,0
11,23,3,420.0,NW,MSP,EWR,1008.0,0
10,28,5,489.0,OO,SGU,SLC,269.0,0
1,12,3,647.0,OO,DEN,SAT,794.0,1
9,3,6,802.0,XE,XNA,IAH,438.0,0
2,10,5,494.0,B6,JFK,TPA,1005.0,0
8,8,1,1157.0,DL,CVG,MCO,756.0,0
2,2,4,1016.0,DL,ATL,DAY,432.0,1
10,8,7,618.0,NW,ATL,DTW,594.0,0
9,7,4,623.0,F9,DEN,MCO,1545.0,0
11,13,1,1200.0,HA,LIH,HNL,102.0,0
12,29,4,555.0,OH,MCI,CVG,539.0,0
12,19,2,1040.0,YV,CLT,CMH,346.0,0
10,27,4,761.0,DL,ATL,JAN,341.0,0
3,30,4,968.0,OO,SGU,LAX,348.0,0
6,10,6,1005.0,OH,GSO,BOS,645.0,1
12,12,2,1207.0,AS,SNA,SEA,978.0,0
7,7,5,909.0,MQ,DTW,LGA,501.0,0
9,21,3,444.0,MQ,SNA,SJC,342.0,0
8,1,2,1075.0,OH,CLT,CVG,335.0,0
1,7,5,672.0,OO,PDX,EUG,106.0,0
12,4,1,637.0,US,ORD,PHX,1440.0,0
3,14,1,1098.0,UA,ORD,IAD,589.0,1
9,21,4,386.0,OH,DAY,CVG,64.0,0
8,18,4,1027.0,OO,SGF,ORD,438.0,1
1,8,7,1132.0,XE,IAH,XNA,438.0,0
1,1,6,990.0,OH,MIA,CVG,948.0,0
10,31,1,1033.0,FL,FLL,ATL,581.0,0
1,12,4,907.0,MQ,MEM,MIA,860.0,1
8,1,1,507.0,TZ,MDW,SJU,2057.0,0
4,15,6,1127.0,F9,MDW,DEN,895.0,0
7,10,1,940.0,XE,EWR,MCI,1092.0,0
10,10,2,1102.0,DL,PHL,ATL,665.0,0
6,15,4,805.0,MQ,SAN,LAX,109.0,0
11,26,7,716.0,EV,MDT,ATL,619.0,0
4,5,2,375.0,WN,SAT,HOU,192.0,0
9,1,5,38.0,WN,PHL,MDW,668.0,1
8,1,1,468.0,OO,TUS,SLC,601.0,0
2,23,3,765.0,WN,IAH,DAL,217.0,0
2,3,5,755.0,US,CHS,CLT,168.0,0
10,1,7,1261.0,WN,SJC,RNO,188.0,0
5,26,5,866.0,XE,IAH,BHM,562.0,0
12,12,1,526.0,OH,CVG,GSO,330.0,1
2,9,4,500.0,OO,SLC,GEG,546.0,0
6,29,4,1022.0,MQ,SAV,DFW,925.0,0
4,26,2,655.0,WN,ONT,PHX,325.0,0
12,6,3,1048.0,AA,MFE,DFW,468.0,0
2,20,7,1287.0,DL,ATL,CLT,227.0,0
5,1,7,843.0,WN,SMF,ONT,389.0,0
4,3,7,1255.0,NW,DTW,MHT,609.0,0
5,26,4,360.0,EV,GSP,ATL,153.0,0
5,28,6,364.0,US,ILM,CLT,185.0,0
7,15,6,493.0,MQ,LAW,DFW,140.0,0
10,19,3,844.0,US,BOS,LGA,185.0,0
10,31,1,720.0,OH,LGA,RIC,292.0,0
10,4,3,382.0,DL,DTW,ATL,594.0,0
5,9,1,1023.0,AA,ORD,SNA,1726.0,0
4,1,5,1253.0,CO,IAH,SMF,1609.0,0
6,29,3,418.0,UA,MSP,ORD,334.0,0
10,13,4,415.0,US,TPA,CLT,508.0,0
10,11,3,1139.0,EV,ATL,MSN,707.0,0
9,11,7,750.0,WN,MCO,MCI,1072.0,0
6,21,2,780.0,WN,MDW,ABQ,1121.0,0
8,10,3,791.0,OH,CVG,EVV,170.0,1
5,5,5,782.0,UA,IAD,LAS,2066.0,1
11,16,3,1192.0,OH,CVG,LAN,258.0,0
9,27,3,1125.0,NW,LAN,DTW,74.0,0
4,9,6,480.0,WN,OAK,LAX,337.0,0
12,5,1,390.0,WN,LAS,SLC,368.0,0
4,15,6,398.0,MQ,MOB,DFW,540.0,0
1,9,1,563.0,XE,CLE,AUS,1174.0,0
12,8,4,1256.0,DL,CHS,ATL,259.0,1
11,27,1,665.0,WN,RSW,BWI,919.0,0
3,17,4,664.0,HP,PHX,PDX,1009.0,0
7,17,1,469.0,UA,LAX,SFO,337.0,0
11,9,4,797.0,UA,ORD,PVD,849.0,0
5,15,7,1249.0,HP,PHX,LAS,256.0,0
10,14,5,505.0,WN,MCO,PVD,1073.0,0
3,1,2,585.0,US,DCA,DTW,405.0,1
11,9,3,1062.0,MQ,LRD,DFW,394.0,0
3,22,2,630.0,US,TPA,PIT,873.0,0
8,15,2,1153.0,AS,SAN,SEA,1050.0,0
8,26,6,476.0,DL,SLC,SNA,588.0,0
5,23,1,678.0,AA,DFW,MIA,1121.0,0
7,31,7,790.0,B6,OAK,JFK,2576.0,0
8,30,2,1122.0,MQ,BTR,DFW,383.0,0
1,9,7,371.0,OO,SGU,SLC,269.0,0
11,27,1,1035.0,UA,DEN,PHX,602.0,0
5,18,4,610.0,EV,MKE,ATL,669.0,0
1,2,7,992.0,MQ,LBB,DFW,282.0,0
1,13,5,828.0,CO,EWR,BOS,200.0,1
10,7,6,757.0,WN,PHX,SNA,338.0,0
4,20,3,883.0,UA,ORD,SNA,1726.0,0
10,31,1,970.0,WN,AUS,HRL,273.0,1
9,15,5,729.0,DL,ATL,DAB,366.0,1
2,22,3,1216.0,YV,PHX,TUS,110.0,0
12,8,4,1151.0,CO,IAH,RSW,861.0,0
5,24,2,1135.0,XE,DAL,IAH,217.0,0
12,23,5,1012.0,HP,LAS,SAN,258.0,0
12,12,2,1203.0,AA,DFW,MEM,432.0,0
12,18,1,1198.0,AA,DFW,BNA,631.0,0
7,3,1,1054.0,FL,CAK,MCO,860.0,0
4,11,2,741.0,B6,PBI,JFK,1028.0,1
5,25,4,510.0,EV,BNA,ATL,214.0,0
8,11,4,719.0,XE,MSP,CLE,622.0,0
5,7,6,958.0,US,RDU,DCA,227.0,0
4,2,6,788.0,MQ,DFW,TYR,103.0,0
2,20,7,501.0,DL,DFW,ATL,732.0,0
2,17,5,870.0,FL,MDW,MSP,349.0,1
7,7,4,1064.0,US,PHL,PIT,267.0,1
6,29,4,1394.0,DL,SJC,ATL,2116.0,1
4,19,3,1193.0,US,CLT,ABE,481.0,0
4,15,5,795.0,EV,ISP,CVG,626.0,0
12,30,6,704.0,MQ,ORD,LIT,552.0,1
5,30,2,1358.0,DL,ATL,FLL,581.0,0
8,4,5,1126.0,OO,CID,DEN,692.0,1
5,13,5,320.0,OH,ROC,CVG,461.0,0
4,15,5,430.0,WN,PHX,SAN,304.0,0
7,24,7,877.0,XE,IAH,LRD,301.0,0
6,30,4,765.0,NW,SEA,MEM,1870.0,1
8,1,2,397.0,WN,MCI,LAS,1140.0,0
10,9,7,817.0,UA,ORD,PIT,412.0,0
3,17,5,361.0,OO,HLN,SLC,402.0,0
12,23,6,644.0,UA,SFO,RNO,192.0,0
8,27,6,585.0,WN,HOU,AUS,148.0,0
4,3,7,965.0,AA,ATL,DFW,732.0,0
3,24,4,1384.0,EV,CVG,PHF,465.0,1
5,27,6,526.0,F9,DEN,PDX,992.0,1
9,5,2,1088.0,WN,PHX,OKC,833.0,0
8,21,1,481.0,AA,ORF,DFW,1213.0,0
6,7,2,545.0,WN,PHL,LAX,2401.0,0
4,29,5,568.0,OO,MRY,SFO,77.0,0
1,30,1,643.0,WN,LAS,PHX,256.0,0
4,1,6,593.0,XE,MCO,CLE,895.0,0
9,27,2,445.0,OH,MCO,PFN,290.0,0
12,31,6,770.0,OO,SLC,GJT,217.0,0
5,28,6,558.0,AA,MSY,ORD,837.0,0
4,6,4,938.0,NW,DTW,DFW,987.0,1
9,3,6,1014.0,NW,DTW,PIT,201.0,0
4,6,3,532.0,DL,IAH,ATL,689.0,0
10,30,1,1424.0,NW,HNL,PDX,2603.0,0
11,11,5,1265.0,XE,IAH,COS,809.0,0
12,22,5,779.0,CO,FLL,EWR,1065.0,1
11,10,4,564.0,US,CLT,CHS,168.0,0
10,31,1,1030.0,MQ,DFW,LAW,140.0,1
9,15,4,715.0,WN,BWI,ALB,288.0,0
3,3,4,627.0,OO,SMF,SFO,86.0,0
12,26,2,758.0,FL,IAD,MCO,758.0,0
3,5,6,1270.0,US,PHL,MHT,290.0,0
7,4,2,572.0,US,SNA,PHX,338.0,0
12,2,5,739.0,AA,DFW,ELP,551.0,1
3,31,4,865.0,AA,DFW,LGB,1220.0,0
9,11,7,618.0,NW,BOS,DTW,632.0,0
6,23,5,1103.0,CO,DTW,IAH,1076.0,1
5,4,4,956.0,US,LGA,DCA,214.0,0
12,11,7,793.0,OO,SFO,RNO,192.0,1
6,7,3,510.0,WN,DAL,HOU,239.0,0
4,12,2,801.0,DL,ATL,BNA,214.0,0
9,8,5,949.0,US,PHL,ORD,678.0,0
10,18,2,1245.0,B6,JFK,PHX,2153.0,1
10,2,7,1050.0,EV,FLO,ATL,273.0,0
4,21,4,410.0,WN,ISP,FLL,1093.0,0
6,7,3,407.0,XE,EWR,RDU,416.0,0
1,17,2,787.0,US,PHX,CMH,1671.0,0
8,25,4,830.0,US,DCA,MSY,969.0,0
1,21,6,503.0,CO,SAT,IAH,191.0,0
5,13,5,729.0,NW,PDX,MSP,1426.0,0
2,21,2,928.0,NW,DTW,BNA,457.0,0
9,20,2,1251.0,US,DCA,PVD,357.0,0
4,2,7,711.0,AA,DFW,ATL,732.0,1
10,19,3,465.0,US,CLT,SAN,2077.0,0
10,19,4,380.0,OO,PHX,LAX,370.0,0
10,12,4,544.0,WN,SEA,GEG,224.0,0
3,29,2,791.0,UA,LAS,IAD,2066.0,0
3,17,4,404.0,OO,SAN,LAX,109.0,0
9,30,5,545.0,WN,BUR,LAS,223.0,0
9,10,7,523.0,UA,DEN,MSP,680.0,0
7,10,1,1035.0,UA,FLL,DEN,1703.0,0
11,19,7,418.0,NW,LAN,DTW,74.0,0
12,30,5,662.0,FL,ATL,MLI,633.0,0
5,17,3,885.0,WN,LIT,BWI,912.0,0
1,18,3,845.0,EV,ATL,ICT,781.0,0
8,14,1,719.0,HA,LIH,HNL,102.0,0
12,17,6,1065.0,WN,LAX,PHX,370.0,1
1,31,1,760.0,WN,SEA,RNO,564.0,0
3,26,7,678.0,OO,SLC,SUN,223.0,0
5,11,4,1314.0,DL,ATL,DCA,547.0,1
8,11,5,775.0,US,DCA,LGA,214.0,0
5,15,1,951.0,NW,MIA,MEM,860.0,0
11,7,2,874.0,UA,DEN,ABQ,349.0,0
5,15,1,1022.0,WN,MDW,STL,251.0,1
1,11,3,827.0,XE,EWR,MSP,1008.0,0
1,27,4,719.0,WN,LAX,RNO,390.0,0
10,18,3,650.0,MQ,IND,ORD,177.0,0
11,27,1,810.0,OH,CVG,MEM,403.0,0
8,26,6,1147.0,DL,SLC,SEA,689.0,0
12,15,4,1369.0,HP,LAS,BWI,2106.0,0
8,28,1,691.0,DL,BWI,ATL,576.0,0
2,19,7,845.0,US,DEN,PHL,1557.0,1
6,10,5,1217.0,AS,PHX,SEA,1107.0,1
11,22,3,666.0,WN,TPA,CMH,829.0,0
3,19,6,745.0,OH,BGR,BOS,201.0,0
7,2,7,891.0,WN,BOI,LAS,520.0,0
10,11,3,443.0,US,PIT,LGA,335.0,0
8,26,5,405.0,WN,LAS,SMF,397.0,0
11,13,7,968.0,UA,ORD,MCO,1005.0,0
1,28,5,1387.0,OH,CVG,ABE,503.0,0
6,2,5,645.0,XE,IAH,PHX,1009.0,0
8,30,2,735.0,WN,SEA,BNA,1977.0,1
4,21,5,485.0,YV,BOS,IAD,413.0,0
9,19,2,1086.0,US,PHL,IND,587.0,0
12,20,2,530.0,AA,LAS,DFW,1055.0,0
5,19,5,825.0,US,LGA,CLT,544.0,1
5,22,1,888.0,F9,SJC,DEN,948.0,0
2,27,1,599.0,AA,DFW,ORD,802.0,0
2,20,7,1157.0,XE,IAH,IAD,1190.0,0
1,20,5,1211.0,DL,ATL,BOS,946.0,1
7,21,4,623.0,F9,OMA,DEN,472.0,0
6,12,1,641.0,FL,BWI,MKE,641.0,0
2,14,2,1134.0,CO,IAH,ORD,925.0,0
10,21,5,685.0,NW,LGA,MSP,1020.0,0
4,30,7,359.0,AA,LAS,DFW,1055.0,0
6,27,2,1085.0,WN,PDX,RNO,444.0,1
6,4,7,430.0,WN,MDW,RDU,632.0,0
9,20,3,1258.0,AA,MIA,IAH,964.0,0
8,2,2,813.0,XE,IAH,CLT,913.0,0
12,11,1,887.0,CO,IAH,DCA,1208.0,0
2,2,3,1250.0,MQ,DFW,SHV,190.0,0
1,8,7,1331.0,OO,LAX,CLD,86.0,0
2,6,1,801.0,DL,MCO,ATL,403.0,0
10,24,1,587.0,AS,PDX,SJC,569.0,0
12,12,2,857.0,UA,SFO,PHL,2521.0,1
6,29,4,654.0,MQ,VPS,DFW,626.0,0
5,27,5,817.0,CO,ABQ,IAH,744.0,0
